period,value,released,version
2019 JUN,6324,2019-08-20,v42
2019 MAR,-765,2019-08-20,v42
2019 MAY,4540,2019-08-20,v42
2019 Q1,-13962,2019-08-20,v42
2019 Q2,17348,2019-08-20,v42
1997,18062,2019-09-23,v43
1997 APR,2746,2019-09-23,v43
1997 AUG,2859,2019-09-23,v43
1997 DEC,850,2019-09-23,v43
1997 JUL,648,2019-09-23,v43
1997 JUN,4866,2019-09-23,v43
1997 MAY,2931,2019-09-23,v43
1997 NOV,-1861,2019-09-23,v43
1997 OCT,-1543,2019-09-23,v43
1997 Q2,10543,2019-09-23,v43
1997 Q3,5721,2019-09-23,v43
1997 Q4,-2554,2019-09-23,v43
1997 SEP,2214,2019-09-23,v43
1998,2728,2019-09-23,v43
1998 APR,1856,2019-09-23,v43
1998 AUG,2013,2019-09-23,v43
1998 DEC,876,2019-09-23,v43
1998 FEB,309,2019-09-23,v43
1998 JAN,-7228,2019-09-23,v43
1998 JUL,-2692,2019-09-23,v43
1998 JUN,3300,2019-09-23,v43
1998 MAR,2498,2019-09-23,v43
1998 MAY,3801,2019-09-23,v43
1998 NOV,2931,2019-09-23,v43
1998 OCT,-6463,2019-09-23,v43
1998 Q1,-4421,2019-09-23,v43
1998 Q2,8957,2019-09-23,v43
1998 Q3,848,2019-09-23,v43
1998 Q4,-2656,2019-09-23,v43
1998 SEP,1527,2019-09-23,v43
1999,-7938,2019-09-23,v43
1999 APR,423,2019-09-23,v43
1999 AUG,1508,2019-09-23,v43
1999 DEC,1428,2019-09-23,v43
1999 FEB,-2142,2019-09-23,v43
1999 JAN,-6828,2019-09-23,v43
1999 JUL,-3405,2019-09-23,v43
1999 JUN,2423,2019-09-23,v43
1999 MAR,779,2019-09-23,v43
1999 MAY,3430,2019-09-23,v43
1999 NOV,1709,2019-09-23,v43
1999 OCT,-7321,2019-09-23,v43
1999 Q1,-8191,2019-09-23,v43
1999 Q2,6276,2019-09-23,v43
1999 Q3,-1839,2019-09-23,v43
1999 Q4,-4184,2019-09-23,v43
1999 SEP,58,2019-09-23,v43
2000,-15901,2019-09-23,v43
2000 APR,2952,2019-09-23,v43
2000 AUG,3392,2019-09-23,v43
2000 FEB,-945,2019-09-23,v43
2000 JAN,-9459,2019-09-23,v43
2000 JUL,-3778,2019-09-23,v43
2000 JUN,2701,2019-09-23,v43
2000 MAR,-1284,2019-09-23,v43
2000 MAY,-9258,2019-09-23,v43
2000 NOV,1263,2019-09-23,v43
2000 OCT,1010,2019-09-23,v43
2000 Q1,-11688,2019-09-23,v43
2000 Q2,-3605,2019-09-23,v43
2000 Q3,-4436,2019-09-23,v43
2000 Q4,3828,2019-09-23,v43
2000 SEP,-4050,2019-09-23,v43
2001,-1261,2019-09-23,v43
2001 APR,-114,2019-09-23,v43
2001 AUG,-819,2019-09-23,v43
2001 DEC,3214,2019-09-23,v43
2001 FEB,-3699,2019-09-23,v43
2001 JAN,-6795,2019-09-23,v43
2001 JUL,-1803,2019-09-23,v43
2001 JUN,-126,2019-09-23,v43
2001 MAR,-981,2019-09-23,v43
2001 MAY,1749,2019-09-23,v43
2001 NOV,3448,2019-09-23,v43
2001 OCT,3188,2019-09-23,v43
2001 Q1,-11475,2019-09-23,v43
2001 Q2,1509,2019-09-23,v43
2001 Q3,-1145,2019-09-23,v43
2001 Q4,9850,2019-09-23,v43
2001 SEP,1477,2019-09-23,v43
2002,25646,2019-09-23,v43
2002 APR,2665,2019-09-23,v43
2002 AUG,2235,2019-09-23,v43
2002 DEC,4919,2019-09-23,v43
2002 FEB,-1528,2019-09-23,v43
2002 JAN,-4673,2019-09-23,v43
2002 JUL,-603,2019-09-23,v43
2002 JUN,3674,2019-09-23,v43
2002 MAR,1364,2019-09-23,v43
2002 MAY,3923,2019-09-23,v43
2002 NOV,5272,2019-09-23,v43
2002 OCT,3835,2019-09-23,v43
2002 Q1,-4837,2019-09-23,v43
2002 Q2,10262,2019-09-23,v43
2002 Q3,6195,2019-09-23,v43
2002 Q4,14026,2019-09-23,v43
2002 SEP,4563,2019-09-23,v43
2003,44814,2019-09-23,v43
2003 APR,3401,2019-09-23,v43
2003 AUG,4252,2019-09-23,v43
2003 DEC,5085,2019-09-23,v43
2003 FEB,2084,2019-09-23,v43
2003 JAN,-163,2019-09-23,v43
2003 JUL,1609,2019-09-23,v43
2003 JUN,4656,2019-09-23,v43
2003 MAR,1707,2019-09-23,v43
2003 MAY,6465,2019-09-23,v43
2003 NOV,5453,2019-09-23,v43
2003 OCT,4289,2019-09-23,v43
2003 Q1,3628,2019-09-23,v43
2003 Q2,14522,2019-09-23,v43
2003 Q3,11837,2019-09-23,v43
2003 Q4,14827,2019-09-23,v43
2003 SEP,5976,2019-09-23,v43
2004,46323,2019-09-23,v43
2004 APR,8009,2019-09-23,v43
2004 AUG,4531,2019-09-23,v43
2004 DEC,5321,2019-09-23,v43
2004 FEB,21,2019-09-23,v43
2004 JAN,103,2019-09-23,v43
2004 JUL,2447,2019-09-23,v43
2004 JUN,2310,2019-09-23,v43
2004 MAR,425,2019-09-23,v43
2004 MAY,6283,2019-09-23,v43
2004 NOV,5844,2019-09-23,v43
2004 OCT,5098,2019-09-23,v43
2004 Q1,549,2019-09-23,v43
2004 Q2,16602,2019-09-23,v43
2004 Q3,12909,2019-09-23,v43
2004 Q4,16263,2019-09-23,v43
2004 SEP,5931,2019-09-23,v43
2005,46939,2019-09-23,v43
2005 APR,4507,2019-09-23,v43
2005 AUG,4461,2019-09-23,v43
2005 DEC,5574,2019-09-23,v43
2005 FEB,2029,2019-09-23,v43
2005 JAN,-1054,2019-09-23,v43
2005 JUL,1238,2019-09-23,v43
2005 JUN,4844,2019-09-23,v43
2005 MAR,2416,2019-09-23,v43
2005 MAY,4767,2019-09-23,v43
2005 NOV,8056,2019-09-23,v43
2005 OCT,4697,2019-09-23,v43
2005 Q1,3391,2019-09-23,v43
2005 Q2,14118,2019-09-23,v43
2005 Q3,11103,2019-09-23,v43
2005 Q4,18327,2019-09-23,v43
2005 SEP,5404,2019-09-23,v43
2006,42707,2019-09-23,v43
2006 APR,4781,2019-09-23,v43
2006 AUG,3705,2019-09-23,v43
2006 DEC,4615,2019-09-23,v43
2006 FEB,2264,2019-09-23,v43
2006 JAN,-3207,2019-09-23,v43
2006 JUL,1172,2019-09-23,v43
2006 JUN,4053,2019-09-23,v43
2006 MAR,1663,2019-09-23,v43
2006 MAY,5249,2019-09-23,v43
2006 NOV,7212,2019-09-23,v43
2006 OCT,4173,2019-09-23,v43
2006 Q1,720,2019-09-23,v43
2006 Q2,14083,2019-09-23,v43
2006 Q3,11904,2019-09-23,v43
2006 Q4,16000,2019-09-23,v43
2006 SEP,7027,2019-09-23,v43
2007,42320,2019-09-23,v43
2007 APR,3830,2019-09-23,v43
2007 AUG,5459,2019-09-23,v43
2007 DEC,5536,2019-09-23,v43
2007 FEB,-328,2019-09-23,v43
2007 JAN,-5263,2019-09-23,v43
2007 JUL,903,2019-09-23,v43
2007 JUN,4474,2019-09-23,v43
2007 MAR,3636,2019-09-23,v43
2007 MAY,5452,2019-09-23,v43
2007 NOV,6538,2019-09-23,v43
2007 OCT,6345,2019-09-23,v43
2007 Q1,-1955,2019-09-23,v43
2007 Q2,13756,2019-09-23,v43
2007 Q3,12100,2019-09-23,v43
2007 Q4,18419,2019-09-23,v43
2007 SEP,5738,2019-09-23,v43
2008,89421,2019-09-23,v43
2008 APR,7015,2019-09-23,v43
2008 AUG,8999,2019-09-23,v43
2008 DEC,15619,2019-09-23,v43
2008 FEB,2468,2019-09-23,v43
2008 JAN,-6311,2019-09-23,v43
2008 JUL,3748,2019-09-23,v43
2008 JUN,7251,2019-09-23,v43
2008 MAR,5242,2019-09-23,v43
2008 MAY,8153,2019-09-23,v43
2008 NOV,12779,2019-09-23,v43
2008 OCT,11069,2019-09-23,v43
2008 Q1,1399,2019-09-23,v43
2008 Q2,22419,2019-09-23,v43
2008 Q3,26136,2019-09-23,v43
2008 Q4,39467,2019-09-23,v43
2008 SEP,13389,2019-09-23,v43
2009,160414,2019-09-23,v43
2009 APR,11254,2019-09-23,v43
2009 AUG,12145,2019-09-23,v43
2009 DEC,21308,2019-09-23,v43
2009 FEB,10237,2019-09-23,v43
2009 JAN,6073,2019-09-23,v43
2009 JUL,9442,2019-09-23,v43
2009 JUN,16872,2019-09-23,v43
2009 MAR,13517,2019-09-23,v43
2009 MAY,13976,2019-09-23,v43
2009 NOV,14283,2019-09-23,v43
2009 OCT,14770,2019-09-23,v43
2009 Q1,29827,2019-09-23,v43
2009 Q2,42102,2019-09-23,v43
2009 Q3,38124,2019-09-23,v43
2009 Q4,50361,2019-09-23,v43
2009 SEP,16537,2019-09-23,v43
2010,146760,2019-09-23,v43
2010 APR,9591,2019-09-23,v43
2010 AUG,11686,2019-09-23,v43
2010 DEC,17044,2019-09-23,v43
2010 FEB,8686,2019-09-23,v43
2010 JAN,6593,2019-09-23,v43
2010 JUL,9332,2019-09-23,v43
2010 JUN,12442,2019-09-23,v43
2010 MAR,12471,2019-09-23,v43
2010 MAY,13706,2019-09-23,v43
2010 NOV,14934,2019-09-23,v43
2010 OCT,14321,2019-09-23,v43
2010 Q1,27750,2019-09-23,v43
2010 Q2,35739,2019-09-23,v43
2010 Q3,36972,2019-09-23,v43
2010 Q4,46299,2019-09-23,v43
2010 SEP,15954,2019-09-23,v43
2011,122190,2019-09-23,v43
2011 APR,12398,2019-09-23,v43
2011 AUG,9862,2019-09-23,v43
2011 DEC,13975,2019-09-23,v43
2011 FEB,8642,2019-09-23,v43
2011 JAN,254,2019-09-23,v43
2011 JUL,5002,2019-09-23,v43
2011 JUN,10403,2019-09-23,v43
2011 MAR,12536,2019-09-23,v43
2011 MAY,10250,2019-09-23,v43
2011 NOV,11510,2019-09-23,v43
2011 OCT,13100,2019-09-23,v43
2011 Q1,21432,2019-09-23,v43
2011 Q2,33051,2019-09-23,v43
2011 Q3,29122,2019-09-23,v43
2011 Q4,38585,2019-09-23,v43
2011 SEP,14258,2019-09-23,v43
2012,132172,2019-09-23,v43
2012 APR,22248,2019-09-23,v43
2012 AUG,10360,2019-09-23,v43
2012 DEC,14117,2019-09-23,v43
2012 FEB,9402,2019-09-23,v43
2012 JAN,-192,2019-09-23,v43
2012 JUL,2699,2019-09-23,v43
2012 JUN,9621,2019-09-23,v43
2012 MAR,12215,2019-09-23,v43
2012 MAY,13634,2019-09-23,v43
2012 NOV,12402,2019-09-23,v43
2012 OCT,12321,2019-09-23,v43
2012 Q1,21425,2019-09-23,v43
2012 Q2,45503,2019-09-23,v43
2012 Q3,26404,2019-09-23,v43
2012 Q4,38840,2019-09-23,v43
2012 SEP,13345,2019-09-23,v43
2013,106555,2019-09-23,v43
2013 APR,12188,2019-09-23,v43
2013 AUG,9090,2019-09-23,v43
2013 DEC,11170,2019-09-23,v43
2013 FEB,6830,2019-09-23,v43
2013 JAN,-1023,2019-09-23,v43
2013 JUL,4118,2019-09-23,v43
2013 JUN,9122,2019-09-23,v43
2013 MAR,8853,2019-09-23,v43
2013 MAY,10079,2019-09-23,v43
2013 NOV,11872,2019-09-23,v43
2013 OCT,11765,2019-09-23,v43
2013 Q1,14660,2019-09-23,v43
2013 Q2,31389,2019-09-23,v43
2013 Q3,25699,2019-09-23,v43
2013 Q4,34807,2019-09-23,v43
2013 SEP,12491,2019-09-23,v43
2014,103418,2019-09-23,v43
2014 APR,12994,2019-09-23,v43
2014 AUG,8722,2019-09-23,v43
2014 DEC,12168,2019-09-23,v43
2014 FEB,8531,2019-09-23,v43
2014 JAN,-692,2019-09-23,v43
2014 JUL,3474,2019-09-23,v43
2014 JUN,8381,2019-09-23,v43
2014 MAR,5732,2019-09-23,v43
2014 MAY,10619,2019-09-23,v43
2014 NOV,9052,2019-09-23,v43
2014 OCT,11296,2019-09-23,v43
2014 Q1,13571,2019-09-23,v43
2014 Q2,31994,2019-09-23,v43
2014 Q3,25337,2019-09-23,v43
2014 Q4,32516,2019-09-23,v43
2014 SEP,13141,2019-09-23,v43
2015,86091,2019-09-23,v43
2015 APR,12282,2019-09-23,v43
2015 AUG,9157,2019-09-23,v43
2015 DEC,7296,2019-09-23,v43
2015 FEB,5601,2019-09-23,v43
2015 JAN,-3900,2019-09-23,v43
2015 JUL,2391,2019-09-23,v43
2015 JUN,8166,2019-09-23,v43
2015 MAR,5384,2019-09-23,v43
2015 MAY,7859,2019-09-23,v43
2015 NOV,9447,2019-09-23,v43
2015 OCT,10584,2019-09-23,v43
2015 Q1,7085,2019-09-23,v43
2015 Q2,28307,2019-09-23,v43
2015 Q3,23372,2019-09-23,v43
2015 Q4,27327,2019-09-23,v43
2015 SEP,11824,2019-09-23,v43
2016,66693,2019-09-23,v43
2016 APR,12383,2019-09-23,v43
2016 AUG,7514,2019-09-23,v43
2016 DEC,5254,2019-09-23,v43
2016 FEB,4815,2019-09-23,v43
2016 JAN,-7114,2019-09-23,v43
2016 JUL,918,2019-09-23,v43
2016 JUN,5255,2019-09-23,v43
2016 MAR,4467,2019-09-23,v43
2016 MAY,7499,2019-09-23,v43
2016 NOV,7012,2019-09-23,v43
2016 OCT,7842,2019-09-23,v43
2016 Q1,2168,2019-09-23,v43
2016 Q2,25137,2019-09-23,v43
2016 Q3,19280,2019-09-23,v43
2016 Q4,20108,2019-09-23,v43
2016 SEP,10848,2019-09-23,v43
2017,52318,2019-09-23,v43
2017 APR,12699,2019-09-23,v43
2017 AUG,5232,2019-09-23,v43
2017 DEC,4327,2019-09-23,v43
2017 FEB,-1024,2019-09-23,v43
2017 JAN,-9580,2019-09-23,v43
2017 JUL,-13,2019-09-23,v43
2017 JUN,6863,2019-09-23,v43
2017 MAR,2256,2019-09-23,v43
2017 MAY,7397,2019-09-23,v43
2017 NOV,6498,2019-09-23,v43
2017 OCT,7892,2019-09-23,v43
2017 Q1,-8348,2019-09-23,v43
2017 Q2,26959,2019-09-23,v43
2017 Q3,14990,2019-09-23,v43
2017 Q4,18717,2019-09-23,v43
2017 SEP,9771,2019-09-23,v43
2018,48726,2019-09-23,v43
2018 APR,10575,2019-09-23,v43
2018 AUG,6917,2019-09-23,v43
2018 DEC,5254,2019-09-23,v43
2018 FEB,1502,2019-09-23,v43
2018 JAN,-6954,2019-09-23,v43
2018 JUL,-2526,2019-09-23,v43
2018 JUN,4503,2019-09-23,v43
2018 MAR,1263,2019-09-23,v43
2018 MAY,4899,2019-09-23,v43
2018 NOV,5589,2019-09-23,v43
2018 OCT,8899,2019-09-23,v43
2018 Q1,-4189,2019-09-23,v43
2018 Q2,19977,2019-09-23,v43
2018 Q3,13196,2019-09-23,v43
2018 Q4,19742,2019-09-23,v43
2018 SEP,8805,2019-09-23,v43
2019 APR,12132,2019-09-23,v43
2019 AUG,6418,2019-09-23,v43
2019 FEB,775,2019-09-23,v43
2019 JAN,-11603,2019-09-23,v43
2019 JUL,-820,2019-09-23,v43
2019 JUN,7523,2019-09-23,v43
2019 MAR,-715,2019-09-23,v43
2019 MAY,5909,2019-09-23,v43
2019 Q1,-11543,2019-09-23,v43
2019 Q2,25564,2019-09-23,v43
1997,18059,2019-10-21,v44
1997 DEC,849,2019-10-21,v44
1997 JUN,4865,2019-10-21,v44
1997 Q2,10542,2019-10-21,v44
1997 Q3,5720,2019-10-21,v44
1997 Q4,-2555,2019-10-21,v44
1997 SEP,2213,2019-10-21,v44
1999,-7941,2019-10-21,v44
1999 DEC,1427,2019-10-21,v44
1999 JUN,2422,2019-10-21,v44
1999 Q2,6275,2019-10-21,v44
1999 Q3,-1840,2019-10-21,v44
1999 Q4,-4185,2019-10-21,v44
1999 SEP,57,2019-10-21,v44
2000,-15899,2019-10-21,v44
2000 FEB,-944,2019-10-21,v44
2000 JAN,-9458,2019-10-21,v44
2000 Q1,-11686,2019-10-21,v44
2001,-1262,2019-10-21,v44
2001 FEB,-3700,2019-10-21,v44
2001 JAN,-6796,2019-10-21,v44
2001 MAR,-980,2019-10-21,v44
2001 Q1,-11476,2019-10-21,v44
2004,46322,2019-10-21,v44
2004 FEB,20,2019-10-21,v44
2004 JAN,102,2019-10-21,v44
2004 MAR,426,2019-10-21,v44
2004 Q1,548,2019-10-21,v44
2006,42708,2019-10-21,v44
2006 APR,4782,2019-10-21,v44
2006 AUG,3706,2019-10-21,v44
2006 DEC,4613,2019-10-21,v44
2006 FEB,2265,2019-10-21,v44
2006 JAN,-3206,2019-10-21,v44
2006 JUL,1173,2019-10-21,v44
2006 JUN,4051,2019-10-21,v44
2006 MAR,1662,2019-10-21,v44
2006 MAY,5250,2019-10-21,v44
2006 NOV,7213,2019-10-21,v44
2006 OCT,4174,2019-10-21,v44
2006 Q1,721,2019-10-21,v44
2006 SEP,7025,2019-10-21,v44
2007,42325,2019-10-21,v44
2007 APR,3831,2019-10-21,v44
2007 AUG,5460,2019-10-21,v44
2007 DEC,5535,2019-10-21,v44
2007 FEB,-327,2019-10-21,v44
2007 JAN,-5262,2019-10-21,v44
2007 JUL,904,2019-10-21,v44
2007 JUN,4473,2019-10-21,v44
2007 MAY,5453,2019-10-21,v44
2007 NOV,6539,2019-10-21,v44
2007 OCT,6346,2019-10-21,v44
2007 Q1,-1953,2019-10-21,v44
2007 Q2,13757,2019-10-21,v44
2007 Q3,12101,2019-10-21,v44
2007 Q4,18420,2019-10-21,v44
2007 SEP,5737,2019-10-21,v44
2008,89418,2019-10-21,v44
2008 FEB,2467,2019-10-21,v44
2008 JAN,-6312,2019-10-21,v44
2008 MAR,5241,2019-10-21,v44
2008 Q1,1396,2019-10-21,v44
2011,122189,2019-10-21,v44
2011 APR,12399,2019-10-21,v44
2011 AUG,9863,2019-10-21,v44
2011 DEC,13973,2019-10-21,v44
2011 FEB,8641,2019-10-21,v44
2011 JAN,253,2019-10-21,v44
2011 JUL,5003,2019-10-21,v44
2011 JUN,10401,2019-10-21,v44
2011 MAR,12537,2019-10-21,v44
2011 MAY,10251,2019-10-21,v44
2011 NOV,11511,2019-10-21,v44
2011 OCT,13101,2019-10-21,v44
2011 Q1,21431,2019-10-21,v44
2011 SEP,14256,2019-10-21,v44
2012,132168,2019-10-21,v44
2012 APR,22249,2019-10-21,v44
2012 AUG,10361,2019-10-21,v44
2012 DEC,14114,2019-10-21,v44
2012 JUL,2700,2019-10-21,v44
2012 JUN,9618,2019-10-21,v44
2012 MAR,12214,2019-10-21,v44
2012 MAY,13635,2019-10-21,v44
2012 NOV,12403,2019-10-21,v44
2012 OCT,12322,2019-10-21,v44
2012 Q1,21424,2019-10-21,v44
2012 Q2,45502,2019-10-21,v44
2012 Q3,26403,2019-10-21,v44
2012 Q4,38839,2019-10-21,v44
2012 SEP,13342,2019-10-21,v44
2013,106557,2019-10-21,v44
2013 APR,12189,2019-10-21,v44
2013 AUG,9091,2019-10-21,v44
2013 DEC,11168,2019-10-21,v44
2013 FEB,6831,2019-10-21,v44
2013 JAN,-1022,2019-10-21,v44
2013 JUL,4119,2019-10-21,v44
2013 JUN,9120,2019-10-21,v44
2013 MAY,10080,2019-10-21,v44
2013 NOV,11873,2019-10-21,v44
2013 OCT,11766,2019-10-21,v44
2013 Q1,14662,2019-10-21,v44
2013 SEP,12489,2019-10-21,v44
2014 APR,12995,2019-10-21,v44
2014 AUG,8723,2019-10-21,v44
2014 DEC,12166,2019-10-21,v44
2014 JUL,3475,2019-10-21,v44
2014 JUN,8379,2019-10-21,v44
2014 MAY,10620,2019-10-21,v44
2014 NOV,9053,2019-10-21,v44
2014 OCT,11297,2019-10-21,v44
2014 SEP,13139,2019-10-21,v44
2015,86092,2019-10-21,v44
2015 DEC,7297,2019-10-21,v44
2015 FEB,5600,2019-10-21,v44
2015 JAN,-3901,2019-10-21,v44
2015 JUN,8167,2019-10-21,v44
2015 Q1,7083,2019-10-21,v44
2015 Q2,28308,2019-10-21,v44
2015 Q3,23373,2019-10-21,v44
2015 Q4,27328,2019-10-21,v44
2015 SEP,11825,2019-10-21,v44
2016,66690,2019-10-21,v44
2016 DEC,5252,2019-10-21,v44
2016 FEB,4816,2019-10-21,v44
2016 JAN,-7113,2019-10-21,v44
2016 JUN,5253,2019-10-21,v44
2016 MAR,4468,2019-10-21,v44
2016 Q1,2171,2019-10-21,v44
2016 Q2,25135,2019-10-21,v44
2016 Q3,19278,2019-10-21,v44
2016 Q4,20106,2019-10-21,v44
2016 SEP,10846,2019-10-21,v44
2017,52314,2019-10-21,v44
2017 DEC,4320,2019-10-21,v44
2017 FEB,-1023,2019-10-21,v44
2017 JAN,-9579,2019-10-21,v44
2017 JUN,6864,2019-10-21,v44
2017 MAR,2255,2019-10-21,v44
2017 Q1,-8347,2019-10-21,v44
2017 Q2,26960,2019-10-21,v44
2017 Q3,14991,2019-10-21,v44
2017 Q4,18710,2019-10-21,v44
2017 SEP,9772,2019-10-21,v44
2018,48689,2019-10-21,v44
2018 APR,10573,2019-10-21,v44
2018 AUG,6913,2019-10-21,v44
2018 DEC,5260,2019-10-21,v44
2018 FEB,1494,2019-10-21,v44
2018 JAN,-6962,2019-10-21,v44
2018 MAR,1253,2019-10-21,v44
2018 NOV,5582,2019-10-21,v44
2018 OCT,8897,2019-10-21,v44
2018 Q1,-4215,2019-10-21,v44
2018 Q2,19975,2019-10-21,v44
2018 Q3,13190,2019-10-21,v44
2018 Q4,19739,2019-10-21,v44
2018 SEP,8803,2019-10-21,v44
2019 APR,12337,2019-10-21,v44
2019 AUG,5570,2019-10-21,v44
2019 FEB,771,2019-10-21,v44
2019 JAN,-11618,2019-10-21,v44
2019 JUL,-721,2019-10-21,v44
2019 JUN,7571,2019-10-21,v44
2019 MAR,-617,2019-10-21,v44
2019 MAY,6193,2019-10-21,v44
2019 Q1,-11464,2019-10-21,v44
2019 Q2,26101,2019-10-21,v44
2019 Q3,14235,2019-10-21,v44
2019 SEP,9386,2019-10-21,v44
2019 APR,12122,2019-10-21,v45
2019 AUG,5355,2019-10-21,v45
2019 JUL,-936,2019-10-21,v45
2019 JUN,7356,2019-10-21,v45
2019 MAY,5978,2019-10-21,v45
2019 Q2,25456,2019-10-21,v45
2019 Q3,13590,2019-10-21,v45
2019 SEP,9171,2019-10-21,v45
1997,18062,2019-11-21,v46
1997 DEC,850,2019-11-21,v46
1997 JUN,4866,2019-11-21,v46
1997 Q2,10543,2019-11-21,v46
1997 Q3,5721,2019-11-21,v46
1997 Q4,-2554,2019-11-21,v46
1997 SEP,2214,2019-11-21,v46
1999,-7938,2019-11-21,v46
1999 DEC,1428,2019-11-21,v46
1999 JUN,2423,2019-11-21,v46
1999 Q2,6276,2019-11-21,v46
1999 Q3,-1839,2019-11-21,v46
1999 Q4,-4184,2019-11-21,v46
1999 SEP,58,2019-11-21,v46
2000,-15901,2019-11-21,v46
2000 FEB,-945,2019-11-21,v46
2000 JAN,-9459,2019-11-21,v46
2000 Q1,-11688,2019-11-21,v46
2001,-1261,2019-11-21,v46
2001 FEB,-3699,2019-11-21,v46
2001 JAN,-6795,2019-11-21,v46
2001 MAR,-981,2019-11-21,v46
2001 Q1,-11475,2019-11-21,v46
2004,46323,2019-11-21,v46
2004 FEB,21,2019-11-21,v46
2004 JAN,103,2019-11-21,v46
2004 MAR,425,2019-11-21,v46
2004 Q1,549,2019-11-21,v46
2006,42707,2019-11-21,v46
2006 FEB,2264,2019-11-21,v46
2006 JAN,-3207,2019-11-21,v46
2006 MAR,1663,2019-11-21,v46
2006 Q1,720,2019-11-21,v46
2007,42324,2019-11-21,v46
2007 MAR,3635,2019-11-21,v46
2007 Q1,-1954,2019-11-21,v46
2008,89419,2019-11-21,v46
2008 MAR,5242,2019-11-21,v46
2008 Q1,1397,2019-11-21,v46
2009,160415,2019-11-21,v46
2009 FEB,10238,2019-11-21,v46
2009 JAN,6074,2019-11-21,v46
2009 MAR,13516,2019-11-21,v46
2009 Q1,29828,2019-11-21,v46
2011,122190,2019-11-21,v46
2011 FEB,8642,2019-11-21,v46
2011 JAN,254,2019-11-21,v46
2011 MAR,12536,2019-11-21,v46
2011 Q1,21432,2019-11-21,v46
2012,132171,2019-11-21,v46
2012 DEC,14115,2019-11-21,v46
2012 JUN,9619,2019-11-21,v46
2012 Q2,45503,2019-11-21,v46
2012 Q3,26404,2019-11-21,v46
2012 Q4,38840,2019-11-21,v46
2012 SEP,13343,2019-11-21,v46
2013,106555,2019-11-21,v46
2013 FEB,6830,2019-11-21,v46
2013 JAN,-1023,2019-11-21,v46
2013 Q1,14660,2019-11-21,v46
2014,103417,2019-11-21,v46
2014 MAR,5731,2019-11-21,v46
2014 Q1,13570,2019-11-21,v46
2015,86090,2019-11-21,v46
2015 DEC,7296,2019-11-21,v46
2015 FEB,5601,2019-11-21,v46
2015 JAN,-3900,2019-11-21,v46
2015 JUN,8166,2019-11-21,v46
2015 MAR,5383,2019-11-21,v46
2015 Q1,7084,2019-11-21,v46
2015 Q2,28307,2019-11-21,v46
2015 Q3,23372,2019-11-21,v46
2015 Q4,27327,2019-11-21,v46
2015 SEP,11824,2019-11-21,v46
2016 DEC,5253,2019-11-21,v46
2016 FEB,4815,2019-11-21,v46
2016 JAN,-7114,2019-11-21,v46
2016 JUN,5254,2019-11-21,v46
2016 MAR,4467,2019-11-21,v46
2016 Q1,2168,2019-11-21,v46
2016 Q2,25136,2019-11-21,v46
2016 Q3,19279,2019-11-21,v46
2016 Q4,20107,2019-11-21,v46
2016 SEP,10847,2019-11-21,v46
2017,52313,2019-11-21,v46
2017 DEC,4319,2019-11-21,v46
2017 JUN,6863,2019-11-21,v46
2017 MAR,2257,2019-11-21,v46
2017 Q1,-8345,2019-11-21,v46
2017 Q2,26959,2019-11-21,v46
2017 Q3,14990,2019-11-21,v46
2017 Q4,18709,2019-11-21,v46
2017 SEP,9771,2019-11-21,v46
2018,48607,2019-11-21,v46
2018 APR,10566,2019-11-21,v46
2018 AUG,6907,2019-11-21,v46
2018 DEC,5248,2019-11-21,v46
2018 FEB,1489,2019-11-21,v46
2018 JAN,-6968,2019-11-21,v46
2018 JUL,-2533,2019-11-21,v46
2018 JUN,4496,2019-11-21,v46
2018 MAR,1248,2019-11-21,v46
2018 MAY,4892,2019-11-21,v46
2018 NOV,5575,2019-11-21,v46
2018 OCT,8891,2019-11-21,v46
2018 Q1,-4231,2019-11-21,v46
2018 Q2,19954,2019-11-21,v46
2018 Q3,13170,2019-11-21,v46
2018 Q4,19714,2019-11-21,v46
2018 SEP,8796,2019-11-21,v46
2019 APR,11111,2019-11-21,v46
2019 AUG,4903,2019-11-21,v46
2019 FEB,770,2019-11-21,v46
2019 JAN,-11619,2019-11-21,v46
2019 JUL,-1647,2019-11-21,v46
2019 JUN,7187,2019-11-21,v46
2019 MAR,-607,2019-11-21,v46
2019 MAY,5622,2019-11-21,v46
2019 OCT,11206,2019-11-21,v46
2019 Q1,-11456,2019-11-21,v46
2019 Q2,23920,2019-11-21,v46
2019 Q3,11209,2019-11-21,v46
2019 SEP,7953,2019-11-21,v46
2007 AUG,5459,2019-12-20,v47
2007 DEC,5537,2019-12-20,v47
2007 JUL,903,2019-12-20,v47
2007 NOV,6538,2019-12-20,v47
2007 OCT,6345,2019-12-20,v47
2007 SEP,5739,2019-12-20,v47
2008 APR,7014,2019-12-20,v47
2008 AUG,8998,2019-12-20,v47
2008 DEC,15618,2019-12-20,v47
2008 JUL,3747,2019-12-20,v47
2008 JUN,7252,2019-12-20,v47
2008 NOV,12780,2019-12-20,v47
2008 SEP,13391,2019-12-20,v47
2009 APR,11255,2019-12-20,v47
2009 AUG,12146,2019-12-20,v47
2009 DEC,21311,2019-12-20,v47
2009 FEB,10240,2019-12-20,v47
2009 JAN,6076,2019-12-20,v47
2009 JUL,9443,2019-12-20,v47
2009 JUN,16869,2019-12-20,v47
2009 MAR,13512,2019-12-20,v47
